city_name,city_code
Branchton,20021644
Brandenburg,20044129
Brandermill,20136134
Brandon,20021646
Brandon,20119402
Brandon,20068993
Brandon,20134566
Brandywine,20019725
Branford,20018618
Branford,20021647
Branson,20071942
Branson West,20071943
Brant Beach,20080663
Brant Lake,20085145
Braselton,20025214
Brassar,20064050
Brasstown,20091320
Bratenahl,20097237
Brattleboro,20134567
Brawley,20011775
Brazil,20036734
Brea,20011778
Breakers,20143141
Breaux Bridge,20048512
Breckenridge,20017156
Breckenridge,20126772
Breckenridge,20066808
Breckenridge Airport,900006042
Breckenridge Manor,20005834
Brecksville,20097241
Breezewood,20106175
Breinigsville,20106179
Bremen,20025219
Bremen,20051568
Bremen,20036737
Bremerton,20143144
Brenchley Mobile Home Park,20076182
Brenham,20126774
Brents Junction,20011782
Brentwood,20097247
Brentwood,20011784
Brentwood,20071957
Brentwood,20011783
Brentwood,20120808
Brentwood,20054233
Bretland,20143147
Bretton Woods,20079516
Brevard,20091325
Brevort,20064058
Brewer,20051569
Brewerton,20085158
Brewster,20061742
Brewster,20143148
Brewster,20085159
Brewton,20000514
Brian Head,20132687
Briar Crest Woods,20106188
Briarcliff,20126777
Briarcliffe Acres,20115697
Briarly,20106189
Briarwood,20115702
Brice,20097253
Brick,20080669
Brick Landing,20091334
Brickell Hammock,20021656
Bridge City,20126783
Bridgehampton,20085165
Bridgehaven,20011791
Bridgeport,20126784
Bridgeport,20018622
Bridgeport,20077760
Bridgeport,20011793
Bridgeport,20145832
Bridgeport,20064060
Bridgeton,20080673
Bridgeton,20071967
Bridgetown,20136168
Bridgeview,20032936
Bridgeville,20106210
Bridgewater,20134570
Bridgewater,900040679
Bridgewater,20061744
Bridgewater,20136169
Bridgewater Center,20134571
Bridgewater Corners,20134572
Bridgewood,20025251
Bridgman,20064064
Bridgton,20051574
Bridlewood,20115706
Briercrest,20143153
Brigantine,20080677
Briggston,20025253
Briggsville,20061748
Brigham City,20132693
Brighams Cove,20051576
Brighton,20064065
Brighton,20143154
Brighton,20017161
Brighton,20132694
Brighton Beach,20085177
Brighton Green,20136176
Brighton Hills,20132695
Brightwood,20104106
Brightwood,20021170
Brillion,20149487
Brimley,20064066
Brimson,20066819
Brinkley,20008006
Brinnon,20143155
Brinson Crossing,20025259
Brisbane,20011800
Brisbin,20076187
Bristol,20115016
Bristol,20018625
Bristol,20134574
Bristol,20079519
Bristol,20149488
Bristol,20120831
Bristol,20036759
Bristol,20136185
Bristow,20102244
Britain,20136188
Britton,20102246
Broad Channel,20085185
Broad Meadows,20136196
Broad River Bluff,20115712
Broadalbin,20085186
Broadmoor,20048536
Broadmoor,20017164
Broadview,20032946
Broadwater,20021669
Broadway Junction,20085188
Brockport,20085189
Brockton,20061756
Brockway,20011808
Brockway Vista,20011809
Brodhead,20106241
Brodhead,20149491
Broken Arrow,20102248
Broken Bow,20077767
Broken Bow,20102249
Broken Island,900007367
Bromley Village,20134576
Bronx,20085196
Bronx,20031451
Bronze Boot,20005846
Brook Park,20097295
Brookdale,20011813
Brooke Manor,20054332
Brookeland,20126802
Brookfield,20071983
Brookfield,20032951
Brookfield,20149494
Brookfield,20018630
Brookhaven,20069010
Brookings,20104111
Brookings,20119411
Brooklawn,20080687
Brooklin,20051586
Brookline,20061760
Brooklyn,20085207
Brooklyn,20018632
Brooklyn,20064078
Brooklyn,20097300
Brooklyn,20040073
Brooklyn Center,20066825
Brooklyn Park,20066826
Brookridge,20021674
Brooks,20025295
Brooks,20044175
Brookshire,20126807
Brookside,20064079
Brooksville,20051588
Brooksville,20021676
Brooktondale,20085214
Brookville,20097307
Brookville,20036777
Brookville,20106268
Broomall,20106270
Broomfield,20017170
Broten,20031452
Broussard,20048545
Brown Deer,20149500
Brown Mill,20025321
Brownfield,20126816
Browning,20076195
Browns Island,900024465
Brownsburg,20036784
Brownsburg,20106283
Brownsville,20134589
Brownsville,20011826
Brownsville,20126821
Brownsville,20120865
Browntown,20136247
Brownwood,20126824
Brownwood,20091383
Bruce,20069023
Brundidge,20000576
Brunnerville,20106303
Brunswick,20051597
Brunswick,20097328
Brunswick,20025335
Brunswick,20054390
Brush,20017177
Bryan,20126837
Bryan,20097331
Bryant,20008031
Bryant Pond,20051598
Bryce Canyon,20132714
Bryn Mawr,20143172
Bryson City,20091388
Buchanan,20064091
Buchanan Dam,20126843
Buck Creek,20042231
Buck Creek,20072019
Buck Landing,20080702
Buck Meadows,20011836
Buckeye,20005849
Buckeye Lake,20097338
Buckeystown,20054402
Buckhannon,20145875
Buckhead,20025345
Buckheaven,20104123
Buckhorn,20044203
Buckhorn,20005851
Buckhorn,20151681
Buckhorn Springs,20104124
Buckingham,20017181
Buckingham,20136278
Buckley,20143175
Buckner,20126850
Buckner,20126849
Bucks,20064096
Buckskin Joe,20017183
Bucksport,20051603
Bucyrus,20097347
Buda,20126851
Budd Lake,20080708
Buell,20008044
Buellton,20011848
Buena,20080710
Buena Park,20011850
Buena Vista,20011855
Buena Vista,20021706
Buena Vista,20011854
Buena Vista,20017185
Buena Vista,20136296
Buenavante,20005853
Buffalo,20119414
Buffalo,20066844
Buffalo,20126858
Buffalo,20085250
Buffalo,20120907
Buffalo,20072032
Buffalo,20151683
Buffalo Gap,20126863
Buffalo Grove,20032989
Buford,20151685
Buford,20025355
Buhl,20031459
Bull Creek,20072039
Bull Shoals,20008049
Bullhead City,20005855
Bulls Gap,20120919
Bulls Head,20085257
Bulverde,20126875
Bumpass,20136320
Bumstead,20005857
Bunche Park,20021711
Buncom,20104130
Bunkie,20048583
Buntontown,20120928
Burbank,20033001
Burbank,20011867
Burbank,20021716
Burbank,20011868
Burbank Junction,20011869
Burdett,20085263
Burien,20143183
Burkburnett,20126888
Burke,20119420
Burke,20149526
Burkes Corner,20136334
Burkesville,20044232
Burkeville,20136338
Burleson,20126893
Burley,20031467
Burlingame,20011872
Burlington,20080716
Burlington,20017191
Burlington,20149529
Burlington,20097369
Burlington,20061783
Burlington,20143185
Burlington,20091427
Burlington,20040103
Burlington,20134593
Burnet,20126896
Burnett,20025367
Burnett Fields,20091428
Burney,20011875
Burnham,20106379
Burns,20104134
Burnside,20044240
Burnside East,20115790
Burnsville,20091433
Burnsville,20066850
Burnt Flat,20132722
Burnt Store Marina,20021718
Burr Ridge,20033016
Burt,20085279
Burton,20097375
Burton,20143191
Burton,20064115
Burton,20126903
Burton Homes,20143193
Burtonsville,20054451
Burts,20136361
Busbee,20091438
Bushkill,20106394
Bushnell,20021719
Bushnell Basin,20085283
Bushtown,20044246
Bushwick Junction,20085289
Busick,20091440
Butler,20120958
Butler,20072069
Butler,20106398
Butler,20080721
Butler Beach,20021720
Butte,20076214
Butte,20005033
Butte,900049068
Butte Municipal Airport,900000414
Butte Street Junction,20011887
Butternut Grove,20106401
Buttonwillow,20011889
Buttzville,20080725
Buxton,20104138
Buxton,20091445
Buzzards Bay,20061789
Byhalia,20069055
Byram,20069058
Byrd Mill,20136381
Byron,20025397
Byron Center,20064122
C Andrew Laird Heliport,900004115
Cabin Cove,20011893
Cabin Creek,20143197
Cable,20149542
Cabool,20072086
Cabot,20008076
Caddo Valley,20008079
Cadillac,20064123
Cadiz,20097396
Cadiz,20044261
Cadott,20149543
Caffys Inlet Hamlet,20091453
Cahokia,20033038
Cahoonzie,20085307
Cahuilla Hills,20011903
Caineville,20132731
Cains,20106426
Cairo,20025406
Cairo,20085309
Cairo,20033039
Cajon Junction,20011907
Calabasas,20011909
Calabash,20091458
Calais,20051624
Calallen,20126926
Calaveras,20126927
Calcium,20085311
Caldwell,20031478
Caldwell,20126930
Caldwell,20097404
Caldwell Crossing,20126932
Caledonia,20072092
Caledonia,20066865
Calendar,20031479
Calera,20102291
Calera,20000647
Calexico,20011917
Calhan,20017199
Calhoun,20025410
Calhoun,20048608
Calico Rock,20008091
Caliente,20078877
California,20072094
California,20054487
California City,20011924
Calimesa,20011929
Calipatria,20011931
Calistoga,20011932
Callahan,20021727
Callaway,20021728
Callicoon,20085314
Callie,20120983
Calumet,20064132
Calumet,20005878
Calumet City,20033045
Calumet Park,20033046
Calvert,20126947
Calvert City,20044272
Calverton,20054508
Calville,20011941
Camano,20143202
Camarillo,20011945
Camas,20143203
Cambria,20011946
Cambria Heights,20085318
Cambrian Park,20011948
Cambridge,20097411
Cambridge,20061794
Cambridge,20149555
Cambridge,20077793
Cambridge,20054513
Cambridge,20134599
Cambridge,20066870
Cambridge Springs,20106451
Cambridgeport,20061795
Camby,20036854
Camden,20120989
Camden,20051628
Camden,20115825
Camden,20008097
Camden,20080733
Camden,20000654
Camdenton,20072109
Cameron,20126952
Cameron,20048613
Cameron,20076228
Cameron,20149556
Cameron,20072110
Cameron Park,20011959
Camey,20126954
Camilla,20025439
Camillus,20085324
Camino,20011960
Camp Connell,20011963
Camp Creek,20005886
Camp Forest Lake,20079529
Camp Fort Dearborn,20033056
Camp Hill,20106458
Camp Lu Lay Lea,20064137
Camp Maluhia,20030840
Camp Merriwood,20061834
Camp Oyo,20097421
Camp Pendola,20011972
Camp Saint Christopher,20115839
Camp Sherman,20104148
Camp Springs,20054522
Camp Verde,20005887
Campbell,20011979
Campbell,20021735
Campbell Hall,20085330
Campbell Junction,20121006
Campbellsville,20044282
Campbelltown,900040791
Campground Landing,20061870
Campton,900057690
Campton,20044283
Campton Hollow,20079533
Campton Upper Village,20079536
Camptonville,20011988
Cana,20021741
Canaan,20085335
Canaan,20051632
Canada Creek Ranch,20064143
Canada de los Alamos,20083175
Canada Village,20083174
Canadensis,20106468
Canajoharie,20085339
Canal Winchester,20097433
Canandaigua,20085340
Canastota,20085343
Canby,20104151
Canby,20066873
Candia,20079540
Candler,20091498
Cane Beds,20005892
Cane Creek,20025455
Canfield,20097436
Canfield Beach,20064148
Canistota,20119427
Cannon Beach,20104153
Cannon Falls,20066876
Cannonsburg,20044295
Cannonville,20132738
Canoga Park,20011997
Canon,20083178
Canon City,20017209
Canonsburg,20106479
Canterbury,20079543
Canton,20072123
Canton,20061874
Canton,20091510
Canton,20069084
Canton,20033068
Canton,20126977
Canton,20085354
Canton,20064150
Canton,20025463
Canton,20097442
Cantu,20126978
Cantwell,20005038
Canute,20102306
Canyon,20012001
Canyon,20126982
Canyon Cove,20132740
Canyon Lake,20126984
Canyon Lake,20012006
Canyon Park,20097444
Canyon Place,20132744
Canyon Racquet Club Condo,20132745
Canyonville,20104155
Cape Canaveral,20021750
Cape Carteret,20091511
Cape Charles,20136443
Cape Coral,20021751
Cape Elizabeth,20051636
Cape Girardeau,20072128
Cape Haze,20021752
Cape May,20080742
Cape May Court House,20080743
Cape May Point,20080744
Cape Meares,20104156
Cape Neddick,20051637
Cape Rosier,20051639
Cape Vincent,20085355
Capistrano Beach,20012015
Capital Hill,20012016
Capitan,20012017
Capitol Heights,20054564
Capitol Hill,20021176
Capitola,20012018
Caplen,20126990
Capos Island,900007482
Capron,20136449
Capshaw,20000682
Captain Cook,20030841
Captiva,20021755
Caradon Mobile Home Park,20077797
Caratunk,20051640
Carbondale,20017214
Carbondale,20106488
Carbondale,20033075
Cardiff-by-the-Sea,20012023
Cardinal Court,20033077
Cardinal Ridge,20025471
Carefree,20005901
Carefree Airport,900004119
Carefree Heliport,900004120
Carefree Mobile Village,20012024
Carencro,20048635
Carey Airport,900032900
Caribou,20051642
Carillon Beach,900048766
Carle Place,20085360
Carlile Junction,20151699
Carlin,20078883
Carlisle,20106494
Carlisle,20044310
Carlisle,20008126
Carlsbad,20083196
Carlsbad,20012027
Carlsborg,20143224
Carlstadt,20080749
Carlsville,20149564
Carlton,20104158
Carlton,20066884
Carlton,20021761
Carlton Park,20136467
Carlyle,20033082
Carmel,20036878
Carmel,20012034
Carmel Park Estates,20085369
Carmel Valley,20012031
Carmi,20033084
Carnahan,20104159
Carnegie,20106503
Carnelian Bay,20012040
Carnelian Heights,20012041
Carnelian Junction,20066887
Carneys Point,20080754
Carnforth,20040145
Caro,20064160
Carol Stream,20033085
Carolina Beach,20091526
Carolina Dunes,20091529
Caroline Depot,20085376
Carondelet,20072147
Carpenter,20091540
Carpenters Corner,20019796
Carpenters Island,900030042
Carpenterville,20104161
Carpinteria,20012044
Carrabassett,20051645
Carrabelle,20021765
Carrboro,20091543
Carriage Club of Jacksonville Heliport,900007496
Carrington,20095992
Carrizo Springs,20127019
Carrizozo,20083202
Carroll,20079545
Carroll,20040148
Carrollton,20136486
Carrollton,20072152
Carrollton,20127021
Carrollton,20044316
Carrollton,20097465
Carrollton,20025498
Carrollwood Village,20021770
Carson,20012050
Carson,20143233
Carson City,20078886
Carson Mill,20091545
Carson Springs,20121043
Carsonville,20064167
Carter Lake,20040152
Carteret,20080759
Cartersville,20025505
Cartersville,20044321
Cartertown,20121052
Carterville,20017222
Carthage,20121053
Carthage,20072156
Carthage,20127029
Carthage,20069106
Caruthersville,20072158
Cary,20091550
Caryville,20121057
Casa Cola,20021781
Casa Grande,20005907
Casa Serena Mobile Home Park,20005912
Casanova,20136509
Casas Adobes,20005917
Cascade,20076252
Cascade,20017224
Cascade,20064168
Cascade,20031497
Cascade Locks,20104167
Cascade-Chipita Park,20017225
Casco,20051654
Casey,20033098
Casey Acres,20132761
Casey Corner,20012064
Caseyville,20033099
Cash Corner,20051655
Cashiers,20091554
Cashion,20005920
Cashmere,20143236
Cashtown,20106534
Casino Corner,20143238
Caspar,20012068
Casper,20151704
Cass,20145963
Cass City,20064175
Cass Lake,20066897
Cassadaga,20021782
Casselberry,20021783
Casselton,20095996
Cassopolis,20064176
Cassville,20072168
Castaic,20012070
Castellammare,20012073
Castine,20051657
Castle Danger,20066898
Castle Hill,20021785
Castle Point,20072169
Castle Rock,20143239
Castle Rock,20017228
Castle Rock Acres,20106544
Castle Valley,20132765
Castlegate,20025523
Castleton,20036892
Castleton,20136523
Castleton,20134608
Castleton-on-Hudson,20085391
Castro City,20012078
Castro Valley,20012079
Castroville,20127046
Castroville,20012080
Caswell,20000715
Caswell Beach,20091561
Cat Spring,20127047
Catalina,20005926
Cataumet,20061882
Catawba Island,20097482
Cathedral City,20012082
Catherine,20017231
Catherine Furnace,20136532
Cathlamet,20143242
Catlettsburg,20044331
Catlettsburg,20121072
Caton,20121074
Catonsville,20054666
Catoosa,20102338
Catskill,20085403
Cavalier,20095998
Cavanaugh,20008157
Cave City,20044334
Cave Creek,20005932
Cave Spring,20136538
Cave Spring,20025534
Cavendish,20134610
Caxambas,20021787
Cayce,20115906
Cayo Costa,20021788
Cayucos,20012089
Cazadero,20012090
Cazenovia,20085414
Cecil,20064179
Cedar,20064180
Cedar Bluff,20121085
Cedar Brook,20080766
Cedar Bushes,20061886
Cedar City,20132772
Cedar Cliff,20025537
Cedar Creek,20127056
Cedar Crest,20083216
Cedar Falls,20040166
Cedar Grove,20012096
Cedar Grove,20121096
Cedar Grove,20000731
Cedar Grove,20097494
Cedar Hammock,20021792
Cedar Hill,20127059
Cedar Island,20091588
Cedar Island,900007515
Cedar Key,20021795
Cedar Lake,20036902
Cedar Landing,20021796
Cedar Park,20127064
Cedar Rapids,20040169
Cedar Valley,20127068
Cedarburg,20149594
Cedaredge,20017238
Cedarpines Park,20012109
Cedartown,20025565
Cedarville,20064189
Cedarville,20012110
Cedron,20031508
Celebration,20021798
Celina,20097505
Celina,20121121
Celoron,20085431
Cement City,20072209
Centennial,20064191
Centennial,20017240
Centennial,20151707
Center,20127078
Center,20017241
Center City,20066908
Center Conway,20079550
Center Creek,20132786
Center Harbor,20079552
Center Mills,20106585
Center Moriches,20085438
Center Ossipee,20079554
Center Point,20127084
Center Point,20127086
Center Valley,20106592
Centereach,20085442
Centerport,20085445
Centerville,20097522
Centerville,20036920
Centerville,20127087
Centerville,20061893
Centerville,20121139
Centerville,20040175
Central,20115935
Central Avenue Park,20097524
Central City,20017243
Central City,20077813
Central City,20044359
Central Islip,20085452
Central Lake,20064195
Central Point,20104179
Central Valley,20085455
Central Valley,20132791
Centralia,20033129
Centralia,20143259
Centre,20000779
Centre Hall,20106616
Centreville,20136599
Centreville,20054740
Century Village,20021805
Ceres,20012121
Ceresco,20064197
Cerrillos,20083225
Cerritos,20012122
Chadds Ford,20106624
Chadron,20077815
Chadwick Acres,20091616
Chaffee,20085461
Chaintown,20106630
Chalco,20077816
Chalet Village,20121145
Chalfont,20106632
Challis,20031514
Chalmette,20048698
Chalmette,20048697
Chama,20083229
Chamberlain,20119446
Chambers,20005952
Chambers Lodge,20012132
Chambersburg,20106637
Chamblee,20025596
Champaign,20033137
Champion,20106640
Champions Gate,900039815
Chance,20076267
Chanceytown,20121152
Chandler,20102363
Chandler,20005954
Chandler Heights,20005956
Chandler Regional Hospital Heliport,900004126
Chaney Ranch,20012136
Chanhassen,20066917
Channahon,20033141
Channelview,20127113
Chanticleer,20021811
